themes,projet,section,title,contenu,sourcesCount,votesCountOk,updatedAt,connectionsCount,createdAt,votesCountNok,author,pinned,votesCount,argumentsCount,versionsCount,votesCountMitige,id
Consommation,Comment soutenir des modes de consommation plus responsables ?,Solutions,Stock de blé mondiaux en hausse donc prix bas,"de quoi démolir toutes les prévisions apocalyptiques avec l'élevage en toile
de fond .L'article du france agricole à suivre prouve que les stocks mondiaux
sont au plus haut avec des records battus même si la surface et le rendement
sont en légère baisses . Il y a de quoi nourrir tout le monde donc idéologie à
revoir .

  

Dans son rapport paru le 24 août 2017, le CIC (Conseil international des
céréales) ajuste à la hausse les prévisions de production de céréales dans le
monde pour la campagne de 2017-2018.

Le CIC augmente ses prévisions pour la production mondiale de grains de 12 Mt
par rapport au mois dernier, à **2 049 Mt **(au même niveau qu’en mai
dernier). S’il a revu à la baisse à la fin de juin les récoltes aux États-Unis
et en Europe du fait de conditions climatiques, les meilleures perspectives en
mer Noire tirent la production mondiale vers le haut. Conséquence, le CIC
s’attend à des exportations records depuis cette zone.

Hausses pour le blé et l’orge

« Les hausses pour le blé (+10 Mt) et l’orge (+4 Mt) sont principalement le
reflet de meilleures récoltes que prévues dans la région de la mer Noire,
tandis que la baisse pour le maïs (–3 Mt) tient compte de chiffres revus à la
baisse pour l’Union européenne et la Chine. » Le CIC s’attend à des records au
niveau des échanges mondiaux de céréales, principalement soutenus par de
fortes exportations de maïs.

  

Les stocks mondiaux sont, quant à eux, portés à 485 Mt, contre 478 Mt en
juillet, avec un nouveau record de 248 Mt pour le blé. Malgré tout, le CIC
prévoit un niveau de consommation de céréales qui reste élevé et, avec une
production en légère baisse, des « stocks qui devraient se contracter pour la
première fois en cinq ans, notamment aux États-Unis et en Chine ».

  

En effet, la récolte mondiale reculerait de 4 % par rapport à l’an passé du
fait de surfaces et de rendements inférieurs. La production de maïs chuterait
de 56 Mt entre 2016-2017 et 2017-2018, avec une baisse significative du niveau
des stocks.

M.S.

  

",0,0,2017-08-24T20:43:09+02:00,0,2017-08-24T20:43:09+02:00,0,paysanne,False,0,0,0,0,1397c6e4-88fc-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Causes,La France doit redevenir une véritable puissance agricole et faire le choix d’une agriculture biologique et paysanne de proximité,"  

La France doit redevenir une véritable puissance agricole et faire le choix
d’une agriculture biologique et paysanne de proximité qui promeut les
exploitations à taille humaine, revalorise le travail de nos agriculteurs tout
en prenant soin de leur bien-être au travail et de notre environnement. La
notion de bien-être homme-animal est à prendre en compte afin de garantir un
travail sain dans des conditions optimales. La bio est un choix de production
rentable et durable qui nécessite l’embauche de presque 2 fois plus de
personnel en moyenne. Dans un pays où le chômage fait des ravages dans le
monde agricole, dynamisons la filière bio pour créer des emplois de qualité
qui revitaliseront nos régions ! Nous proposons de mettre la
contractualisation au service du développement des filières bio grâce à des
contrats de filières impliquant les producteurs agricoles, les entreprises
agroalimentaires, la restauration et la distribution. Ces contrats de filière
devront garantir une répartition équitable de la valeur ajoutée entre
agriculteurs, transformateurs et distributeurs.

  

",0,79,2017-07-31T15:56:40+02:00,0,2017-07-31T15:56:40+02:00,6,BIOCOOP,False,87,7,0,2,14166d41-75f8-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Information du consommateur,"informer le consommateur par un étiquetage , comme pour le commerce équitable,
que le producteur a été rémunéré à son juste prix.

",0,1,2017-07-25T10:20:11+02:00,0,2017-07-25T10:20:11+02:00,0,BURTHIER,False,3,2,0,2,141d9a06-7112-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Sensibilisation des consommateurs,"Continuer a sensibiliser les consommateurs au travail de nos agriculteurs
producteurs bio français.

",0,15,2017-07-20T19:01:31+02:00,0,2017-07-20T19:01:31+02:00,1,Carole I,False,16,5,0,0,1440e532-6d6d-11e7-92ee-fa163e947a7a
Production et distribution,Comment mieux intégrer la réalité des coûts de production ?,Solutions,Augmenter les prix des produits agricoles,"L'Europe doit remettre en place les prix planchers au bénéfice des productions
agricoles alimentaires, et cela en adéquation avec les coûts de production

",0,1,2017-08-24T20:28:51+02:00,0,2017-08-24T20:28:51+02:00,0,ANNA,False,1,0,0,0,14705670-88fa-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Causes,Déphasage entre des variations de marché à court terme et des cycles d'investissement à moyen et long terme,"Créer des amortisseurs (ex «abonnement consommateur») pour garantir une
ressource minimale long terme en face d'emplois (investissements) long terme.
Ceci pour reduire l'exposition à une fluctuation court terme des marchés

",0,6,2017-07-20T13:53:43+02:00,0,2017-07-20T13:53:43+02:00,1,Nikki75,False,10,2,0,3,14b33971-6d42-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,Etiquetage des boissons alcoolisées : informer les consommateurs sur leur composition,"Les boissons alcoolisées sont les seules boissons qui ne doivent pas fournir
d'information aux consommateurs sur leur composition, leur apport nutritionnel
et leur teneur en résidus de pesticides.

  

Or la **lutte contre le surpoids et l'obésité** repose en grande partie sur
l'information du consommateur sur les calories qu'il consomme sous diverses
formes. L'apport calorique lié à l'ingestion d'alcool, comme c'est le cas pour
les aliments, est un élément d'information pour le consommateur qui souhaite
équilibrer son alimentation.

  

Afin de permettre à chacun d'adapter sa consommation, les étiquettes des
boissons alcoolisées doivent faire apparaitre les informations suivantes :

  * la composition avec notamment la **teneur en sulfites **(plus d’un million de Français dépassent la dose journalière admissible de sulfites « principalement en raison de la consommation de vin » qui représente 70 % de nos apports en sulfites)
  * l’**apport calorique** (un demi de bière à 5° contient 120 calories et un verre de vin de 12° contient 70 calories)
  * la** teneur en résidus de pesticide**s et autres produits phytosanitaires,

  

",0,18,2017-07-24T15:43:30+02:00,0,2017-07-24T15:43:30+02:00,1,ANPAA,False,19,0,0,0,14b93300-7076-11e7-92ee-fa163e947a7a
Consommation,Comment renforcer la sécurité sanitaire de l'alimentation ?,Causes,Sécurité sanitaire de l'alimentation animale et ses conséquences sur la santé humaine: audit sur la consommation animale des OGM à publier dans des journaux peer-review,"Des effets toxiques d'un OGM sur plusieurs générations de vaches laitières ont
été révélés par le CRIIGEN
([source](http://www.criigen.org/communique/98/display/Des-effets-toxiques-d
-un-OGM-sur-plusieurs-generations-de-vaches-laitieres)).

  

Alors qu'il n'y a aucune traçabilité sur les viandes nourries aux OGM, il n'y
a non plus aucun label dans les grandes surfaces indiquant si oui ou non une
viande est issue d'un animal ayant consommé des OGMs, et ayant accumulé ses
dérivés dans ses tissus.

  

Une étude métabolique récente parue dans Nature (Scientific Report)
([source](https://www.ncbi.nlm.nih.gov/pubmed/28067231)), montrait que le
glyphosate du roundup avait des effets toxiques chez le rat à des doses
infimes, comparables à celles pouvant se retrouver dans les tissus d'animaux
mangeant des OGMs résistants au RoundUp.

  

Il convient donc d'effectuer un audit sur l'alimentation animale en France,
par des études métaboliques approfondies et comparatives sur plusieurs
générations entre des animaux nourris à l'herbe de manière naturelle, et des
animaux nourris aux OGMs.

  

Compte tenu que les problèmes de santé humaine liés à la consommation de
viande sont extrêmement longs à se déclarer (les cancers mettent des décennies
à se développer), il convient d'appliquer le principe de précaution sur les
animaux élevés aux OGMs et d'interdire l'importation d'OGMs agricoles pour la
consommation animale.

",0,0,2017-08-12T10:46:17+02:00,0,2017-08-12T10:41:48+02:00,0,bocet,False,0,2,0,0,14e016c6-7f3a-11e7-92ee-fa163e947a7a
Consommation,Comment renforcer la sécurité sanitaire de l'alimentation ?,Causes,Lobby et médecine.,"La collusion entreprises de chimie/professeurs en médecine est trop forte pour
permettre une formation objective et efficace des médecins,et par répercussion
des patients.

",0,1,2017-08-29T07:44:10+02:00,0,2017-08-29T07:44:10+02:00,1,Benj,False,2,1,0,0,1534c441-8c7d-11e7-92ee-fa163e947a7a
Consommation,Comment favoriser l’accès du plus grand nombre à une alimentation suffisante et saine ?,Causes,Le droit à l'alimentation est un droit ignoré,"Le droit à l’alimentation est « le droit d’avoir un accès régulier, permanent
et libre, soit directement soit au moyen d’achat monétaire, à une nourriture
quantitativement et qualitativement adéquate et suffisante, correspondant aux
traditions culturelles du peuple dont est issu le consommateur, en assurant
une vie psychique et physique, individuelle et collective, libre d’angoisse,
satisfaisante et digne » (J Ziegler)

  

« Ni la Constitution ni aucune loi ne consacre aujourd’hui en France le droit
à l’alimentation. L’incorporation automatique du PIDESC (Pacte international
relatif aux droits économiques, sociaux et culturels) dans le droit français
par application de l’article 55 de la Constitution n’a pas été accompagnée de
l’adoption de mesures concrètes visant à la réalisation du droit à
l’alimentation. », voir rapport [Pidesc](https://www.crid.asso.fr/IMG/pdf/rc_-
_complet_vf.pdf)

  

L’action de l’État via le milieu associatif et ses collectivités territoriales
est centrée sur l’aide alimentaire soutenue par le fond européen (FEAD) et est
majoritairement distributive. C'est la voie quasi-unique qui est imposée aux
personnes précaires pour avoir un accès à l'alimentation qu’elles refusent
parfois car cela ne correspond pas à leurs attentes (qualité et origine des
produits, liberté de choix, lieux de distribution stigmatisant, etc.)

  

L’État pourrait, durant ce quinquennat établir une Loi-cadre sur le droit à un
accès digne et durable à l'alimentation. Cette loi serait construite avec les
personnes concernées et pas sans elles ! Elle permettra aussi de mieux
connaitre la réalité de l'insécurité alimentaire dans notre pays.

",0,7,2017-07-20T23:19:15+02:00,0,2017-07-20T23:19:15+02:00,0,Claude Bobey,False,7,1,0,0,15825c4c-6d91-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,"Rééduquer le consommateur à acheter des produits bruts et cuisiner, afin de limiter l'achat de produits transformés et les intermédiaires industriels","La société nous a vendu comme ""moderne"" et ""pratique"" l'achat de produits
transformés. Le consommateur a perdu l'habitude d'acheter des produits bruts,
de saison, puis les cuisiner. Cela a multiplié les intermédiaires entre les
producteurs et ce consommateur. Dans cette histoire, soit le consommateur
devait payer plus cher tous ces intermédiaires, soit le producteur devait en
pâtir... La distribution a réussi à faire tirer les prix vers le bas et c'est
le producteur qui en a donc pâti...

Il faut rééduquer le consommateur dans le bon sens par exemple par des
campagnes d'information, peut-être aussi chez les enfants dans les écoles,
etc... pour qu'il soit plus enclin à acheter des produits bruts et les
cuisiner. Par exemple via des circuits courts, mais pas forcément. Les
producteurs pourraient à nouveau avoir des rémunérations plus justes.

En outre, nous savons maintenant que les additifs dans ces produits
industriels ne sont pas non plus très bons pour notre santé, favorisant par
exemple l'obésité, etc... Ce serait donc aussi une bonne chose pour notre
santé!

",1,33,2017-07-20T21:46:11+02:00,0,2017-07-20T21:46:11+02:00,0,jubiki,False,34,6,0,1,159e276a-6d84-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,Cause : les lobbys effacent le lien entre l'animal vivant et les produits animaux,"Les lobbys entretiennent une désinformation visant à invisibiliser l'étape
entre l'élevage et la nourriture carnée.

**Indiquer sur l'emballage le type d'animal **(laitière de réforme, vaches à viande, bœufs, …), **le mode d'abattage, l'âge d'abattage, l'alimentation et la médication reçu par l'animal **permettrait au consommateur de retrouver ce lien.

",0,43,2017-07-25T15:42:36+02:00,0,2017-07-25T15:42:21+02:00,6,vegetal_step,False,53,6,0,4,15c62ee4-713f-11e7-92ee-fa163e947a7a
